sentence_id	token_id	token	surprisal
1	1	If	5.23773
1	2	you	3.15275
1	3	were	3.55183
1	4	to	4.35152
1	5	journey	13.8721
1	6	to	4.20007
1	7	the	1.5313
1	8	North	8.17954
1	9	of	7.77048
1	10	England	4.24305
1	11	,	3.54989
1	12	you	5.97587
1	13	would	2.28974
1	14	come	5.46044
1	15	to	1.86416
1	16	a	2.10298
1	17	valley	9.82212
1	18	that	2.35236
1	19	is	2.28513
1	20	surrounded	7.21685
1	21	by	0.159998
1	22	moors	15.2127
1	23	as	6.67492
1	24	high	9.93648
1	25	as	1.25502
1	26	mountains	8.78232
1	27	.	1.07636
2	1	It	3.91413
2	2	is	1.89445
2	3	in	4.71745
2	4	this	4.84021
2	5	valley	9.67293
2	6	where	4.15779
2	7	you	4.11528
2	8	would	5.25783
2	9	find	4.81884
2	10	the	2.55257
2	11	city	7.06038
2	12	of	1.97874
2	13	Bradford	13.7251
2	14	,	1.46067
2	15	where	3.97109
2	16	once	9.3369
2	17	a	3.76141
2	18	thousand	7.97667
2	19	spinning	12.5781
2	20	UNK-LC-s	6.93712
2	21	that	4.03632
2	22	UNK-LC-ed	7.3488
2	23	and	4.37211
2	24	UNK-LC-ed	4.2658
2	25	spun	13.1018
2	26	wool	12.3428
2	27	into	5.0865
2	28	money	9.56775
2	29	for	3.88191
2	30	the	2.02623
2	31	UNK-LC-DASH	5.08509
2	32	mill	8.08774
2	33	owners	9.19781
2	34	.	7.68033
3	1	That	4.61845
3	2	all	9.07805
3	3	mill	13.8401
3	4	owners	3.84099
3	5	were	3.34581
3	6	generally	6.59888
3	7	busy	8.37225
3	8	as	4.9571
3	9	beavers	16.0813
3	10	and	2.99344
3	11	quite	12.507
3	12	pleased	10.8479
3	13	with	0.586562
3	14	themselves	7.41147
3	15	for	6.2497
3	16	being	5.3914
3	17	so	5.7402
3	18	successful	3.94393
3	19	and	4.85593
3	20	well	7.89541
3	21	off	6.92176
3	22	was	2.61663
3	23	known	7.83489
3	24	to	2.75868
3	25	the	3.84918
3	26	residents	10.3301
3	27	of	0.864517
3	28	Bradford	13.0596
3	29	,	2.25668
3	30	and	7.43928
3	31	if	12.9748
3	32	you	5.18627
3	33	were	2.90338
3	34	to	4.60599
3	35	go	3.98317
3	36	into	2.78118
3	37	the	1.26132
3	38	city	5.57501
3	39	to	4.30948
3	40	visit	6.62902
3	41	the	1.27045
3	42	stately	11.8999
