sentence_id	token_id	token	surprisal
1	1	UNK-INITC-KNOWNLC-ed	6.71622
1	2	by	2.10858
1	3	swirling	12.7449
1	4	winds	10.7683
1	5	,	0.917752
1	6	the	1.4633
1	7	little	8.8342
1	8	green	9.12713
1	9	UNK-LC	3.43663
1	10	struggled	11.9003
1	11	UNK-LC	6.51194
1	12	between	6.3607
1	13	the	1.71989
1	14	mountains	8.59993
1	15	beyond	10.3003
1	16	Northfield	12.5857
1	17	Gulf	16.0401
1	18	.	1.71563
2	1	UNK-INITC-KNOWNLC-s	5.38068
2	2	UNK-LC-ed	6.19127
2	3	as	4.4342
2	4	a	1.8302
2	5	cold	9.09922
2	6	November	12.8032
2	7	blast	11.1154
2	8	UNK-LC-ed	7.02243
2	9	the	3.25709
2	10	silver	8.94348
2	11	wings	14.2762
2	12	,	2.56066
2	13	but	5.40352
2	14	the	4.3171
2	15	engine	9.44699
2	16	UNK-LC	4.7585
2	17	was	5.08539
2	18	reassuring	9.95153
2	19	to	3.95275
2	20	the	2.54926
2	21	pilot	9.74992
2	22	UNK-LC-ed	7.61561
2	23	in	2.00597
2	24	the	1.43299
2	25	open	7.61315
2	26	cockpit	12.8366
2	27	.	0.755241
3	1	He	3.90593
3	2	UNK-LC-ed	5.47759
3	3	ahead	7.18095
3	4	and	2.44097
3	5	UNK-LC-ed	3.87286
3	6	as	4.61502
3	7	the	2.29175
3	8	railroad	8.48339
3	9	tracks	10.9999
3	10	came	10.9952
3	11	into	3.52264
3	12	view	6.81989
3	13	again	6.71875
3	14	below	12.0952
3	15	.	1.53467
4	1	``	2.39544
4	2	Good	7.90051
4	3	old	8.88029
4	4	iron	12.7726
4	5	UNK-LC	5.31308
4	6	!	7.53279
4	7	''	9.04073
4	8	He	8.42259
4	9	thought	6.76712
4	10	.	2.9227
5	1	A	4.02546
5	2	UNK-LC	5.32527
5	3	of	2.97553
5	4	smoke	8.27142
5	5	rose	10.7235
5	6	from	5.15851
5	7	a	2.265
5	8	Central	10.7622
5	9	Vermont	14.7495
5	10	UNK-LC	5.0696
5	11	which	7.81227
5	12	idled	14.7495
5	13	behind	8.65025
5	14	a	2.64755
5	15	string	8.03969
5	16	of	0.207853
5	17	gravel	11.6108
5	18	cars	7.15139
5	19	,	2.82189
5	20	and	3.17965
5	21	little	9.28978
5	22	figures	9.35514
5	23	that	3.29721
5	24	were	2.63637
5	25	workmen	13.1575
5	26	labored	13.6856
5	27	to	4.43613
5	28	set	7.41585
5	29	the	2.36449
5	30	UNK-LC-ed	7.39717
5	31	UNK-LC-ed	8.84635
5	32	to	4.86724
5	33	rights	9.85025
5	34	.	2.97678
6	1	The	1.74288
6	2	UNK-LC-s	6.79558
6	3	of	2.28884
6	4	a	3.75341
6	5	shattered	14.9635
6	6	UNK-INITC-KNOWNLC	8.38557
6	7	River	10.08
6	8	bridge	11.0091
6	9	lay	10.697
6	10	strewn	13.3915
6	11	for	3.34906
6	12	half	7.39333
6	13	a	3.82586
6	14	mile	4.68629
6	15	downstream	14.7573
6	16	.	1.74798
7	1	Vermont	9.42589
7	2	's	2.54617
7	3	main	5.82022
7	4	railroad	8.90189
7	5	line	6.03174
7	6	was	4.09259
7	7	UNK-LC	7.48747
7	8	.	1.68856
8	1	And	4.64249
8	2	in	3.69049
8	3	the	1.03784
8	4	dark	7.4968
8	5	days	8.67735
8	6	after	5.51606
8	7	the	1.09955
8	8	Great	7.54984
8	9	Flood	10.2452
8	10	of	7.18265
8	11	UNK-NUM	7.27965
8	12	--	5.72858
8	13	the	2.65504
8	14	worst	7.99202
8	15	natural	11.0944
8	16	disaster	7.68885
8	17	in	2.84884
8	18	the	0.951357
8	19	state	6.77504
8	20	's	2.35555
8	21	history	4.41221
8	22	--	0.258537
8	23	the	1.52926
8	24	little	8.26178
8	25	plane	9.17904
8	26	was	3.53364
8	27	its	6.80825
8	28	sole	6.20282
8	29	replacement	9.99257
8	30	in	2.5823
8	31	carrying	10.8482
8	32	the	3.05725
8	33	United	7.0395
8	34	States	1.67397
8	35	UNK-LC-s	7.69456
8	36	.	0.768876
9	1	UNK-INITC-KNOWNLC	5.64926
9	2	of	3.28904
9	3	near	12.1629
9	4	UNK-LC	4.55558
9	5	proportions	11.4656
9	6	had	5.38521
9	7	fallen	4.99336
9	8	for	4.11662
9	9	three	5.14555
9	10	full	8.7374
9	11	days	3.82607
9	12	and	3.34323
9	13	it	5.63408
9	14	was	2.04735
9	15	still	4.91114
9	16	UNK-LC-ing	3.97563
9	17	on	3.98127
9	18	the	1.57524
9	19	morning	7.3592
9	20	of	4.13012
9	21	Friday	9.74434
9	22	,	2.65533
9	23	November	10.5588
9	24	4	6.61227
9	25	,	0.805684
9	26	UNK-NUM	5.34697
9	27	,	1.60705
9	28	when	4.59907
9	29	officials	8.79396
9	30	of	3.2423
9	31	the	1.03825
9	32	Post	10.1781
9	33	Office	8.23899
9	34	Department	11.6777
9	35	's	4.31727
9	36	Railway	11.0806
9	37	Mail	10.9461
9	38	Service	8.76027
9	39	realized	8.33587
9	40	that	1.01307
9	41	their	5.09828
9	42	distribution	7.70041
9	43	system	5.72627
9	44	for	5.00331
9	45	Vermont	10.8981
9	46	had	5.2182
9	47	been	1.0416
9	48	almost	8.45035
9	49	totally	5.80317
9	50	destroyed	7.14249
9	51	overnight	9.68419
9	52	.	7.76514
10	1	UNK-INITC-KNOWNLC-s	5.38068
10	2	and	3.78723
10	3	UNK-LC-s	3.15679
10	4	UNK-LC-ed	6.53017
10	5	muck	12.7649
10	6	out	4.9778
10	7	of	0.26264
10	8	their	3.31655
10	9	offices	7.36776
10	10	--	4.46596
10	11	those	6.54468
10	12	who	1.30101
10	13	still	6.90391
10	14	had	4.63587
10	15	offices	8.8518
10	16	--	1.78829
10	17	and	2.53187
10	18	wondered	11.7144
10	19	how	1.759
10	20	to	1.60782
10	21	move	6.47753
10	22	the	3.42936
10	23	mail	7.88454
10	24	.	1.25035
11	1	The	1.74288
11	2	state	6.49612
11	3	's	1.86627
11	4	railroad	11.4483
11	5	system	4.84401
11	6	counted	10.9058
11	7	miles	12.5947
11	8	of	2.12978
11	9	broken	11.5969
11	10	bridges	11.6237
11	11	and	2.53989
11	12	missing	12.626
11	13	UNK-LC-DASH	4.99125
11	14	:	8.24757
11	15	it	7.70212
11	16	would	3.98665
11	17	obviously	8.36599
11	18	remain	7.23232
11	19	out	4.16259
11	20	of	0.414259
11	21	commission	11.5662
11	22	for	4.50057
11	23	weeks	5.57589
11	24	.	0.533515
12	1	And	4.64249
12	2	once	7.32739
12	3	medicine	11.5739
12	4	,	5.49389
12	5	food	8.43462
12	6	,	1.98362
12	7	clothing	8.30556
12	8	and	0.645191
12	9	shelter	11.5795
12	10	had	4.59823
12	11	been	1.84689
12	12	provided	7.12361
12	13	for	3.71901
12	14	the	2.26421
12	15	flood	9.36301
12	16	's	9.40762
12	17	victims	8.94533
12	18	,	0.288172
12	19	communications	12.1333
12	20	and	3.54733
12	21	the	4.98312
12	22	mail	6.51055
12	23	were	4.9049
12	24	the	4.0825
12	25	next	6.74117
12	26	top	8.54863
12	27	problems	8.79829
12	28	.	1.24295
13	1	From	7.35474
13	2	Burlington	11.2831
13	3	,	0.872483
13	4	outgoing	13.1808
13	5	mail	14.1055
13	6	could	12.4131
13	7	be	2.65
13	8	UNK-LC-ed	4.48971
13	9	across	8.19088
13	10	Lake	14.4444
13	11	Champlain	12.6619
13	12	to	5.26953
13	13	the	3.48814
13	14	railroad	7.18718
13	15	at	6.41914
13	16	Port	10.723
13	17	Kent	10.5119
