sentence_id	token_id	token	surprisal
1	1	If	5.13326
1	2	you	2.72185
1	3	were	3.16483
1	4	to	5.0092
1	5	journey	13.0626
1	6	to	4.3813
1	7	the	1.61914
1	8	North	6.75844
1	9	of	5.53612
1	10	England	6.12665
1	11	,	3.66849
1	12	you	5.2922
1	13	would	3.86197
1	14	come	5.19096
1	15	to	1.43871
1	16	a	2.32551
1	17	valley	11.9494
1	18	that	3.32975
1	19	is	2.48249
1	20	surrounded	10.6935
1	21	by	1.04713
1	22	UNK-LC-s	5.35657
1	23	as	4.28177
1	24	high	6.6193
1	25	as	1.22329
1	26	mountains	13.5609
1	27	.	0.625958
2	1	It	3.85747
2	2	is	1.75622
2	3	in	4.69845
2	4	this	4.53829
2	5	valley	8.23795
2	6	where	6.03835
2	7	you	3.1635
2	8	would	4.36333
2	9	find	4.44486
2	10	the	2.52694
2	11	city	7.04348
2	12	of	3.1517
2	13	UNK-INITC	4.88108
2	14	,	2.6443
2	15	where	5.73214
2	16	once	9.21194
2	17	a	4.58719
2	18	thousand	12.1986
2	19	spinning	15.0227
2	20	UNK-LC-s	4.74773
2	21	that	5.69131
2	22	UNK-LC-ed	8.75513
2	23	and	4.81386
2	24	UNK-LC-ed	5.13577
2	25	spun	14.4343
2	26	UNK-LC	5.53834
2	27	into	6.05097
2	28	money	9.27126
2	29	for	4.05184
2	30	the	2.02662
2	31	UNK-LC-DASH	4.3334
2	32	mill	7.84853
2	33	owners	11.1067
2	34	.	10.7456
3	1	That	4.66057
3	2	all	8.75696
3	3	mill	15.5478
3	4	owners	9.63359
3	5	were	5.19916
3	6	generally	6.79245
3	7	busy	8.21825
3	8	as	3.7984
3	9	UNK-LC-s	5.93397
3	10	and	3.19891
3	11	quite	11.8537
3	12	pleased	11.1776
3	13	with	3.79029
3	14	themselves	7.06001
3	15	for	4.50638
3	16	being	5.04976
3	17	so	5.3884
3	18	successful	4.69472
3	19	and	2.91574
3	20	well	8.93011
3	21	off	7.12326
3	22	was	13.411
3	23	known	9.15028
3	24	to	3.24261
3	25	the	2.33282
3	26	residents	9.74698
3	27	of	2.08238
3	28	UNK-INITC	4.57767
3	29	,	2.55407
3	30	and	6.94954
3	31	if	11.3229
3	32	you	2.82057
3	33	were	2.75123
3	34	to	4.94071
3	35	go	4.33834
3	36	into	2.84833
3	37	the	1.44539
3	38	city	5.68608
3	39	to	4.30805
3	40	visit	7.03952
3	41	the	1.65238
3	42	UNK-LC-ly	7.28584
3	43	City	10.8298
3	44	Hall	8.63161
3	45	,	2.40093
3	46	you	9.52536
3	47	would	7.17577
3	48	see	5.01941
3	49	there	7.21875
3	50	the	5.08456
3	51	UNK-INITC-est	17.0788
3	52	of	1.57792
3	53	the	1.23969
3	54	City	7.9791
3	55	of	4.2321
3	56	UNK-INITC	3.39062
3	57	,	2.99773
3	58	which	3.38799
3	59	those	11.0307
3	60	same	10.3024
3	61	mill	13.6414
3	62	owners	10.6343
3	63	created	9.28014
3	64	to	2.18117
3	65	celebrate	8.90193
3	66	their	3.38454
3	67	achievements	8.39234
3	68	.	8.15574
4	1	It	3.85747
4	2	shows	6.42995
4	3	a	3.34299
4	4	UNK-LC-er	5.42403
4	5	looking	9.68899
4	6	UNK-LC	7.6814
4	7	's	11.0211
4	8	head	14.8105
4	9	sitting	12.9228
4	10	on	2.11997
4	11	top	7.82455
4	12	of	4.61733
4	13	a	2.68226
4	14	well	9.22964
4	15	which	9.40505
4	16	seems	7.2321
4	17	puzzling	10.583
4	18	at	5.01271
4	19	first	6.80152
4	20	,	4.63861
4	21	but	6.00861
4	22	the	2.90196
4	23	reason	7.27593
4	24	for	2.41281
4	25	this	5.12015
4	26	symbol	10.2587
4	27	is	8.52823
4	28	a	2.88502
4	29	matter	5.57886
4	30	of	0.580493
4	31	legend	12.2678
4	32	.	7.69659
5	1	There	5.20251
5	2	was	2.37348
5	3	once	10.7144
5	4	,	4.87499
5	5	legend	14.9435
5	6	has	6.93015
5	7	it	5.62025
5	8	,	1.85152
5	9	a	2.76579
5	10	UNK-LC	3.3115
5	11	UNK-LC	4.0717
5	12	,	3.04268
5	13	which	2.35977
5	14	lived	9.12836
5	15	in	1.66216
5	16	a	2.31376
5	17	wood	6.9159
5	18	located	12.4426
5	19	just	7.92982
5	20	outside	5.79828
5	21	the	1.14002
5	22	UNK-LC	4.00812
5	23	of	1.61682
5	24	UNK-INITC	4.09582
5	25	.	1.51296
6	1	A	3.78802
6	2	source	4.96488
6	3	of	0.421858
6	4	great	8.23325
6	5	trouble	10.2104
6	6	to	4.1643
6	7	the	3.21908
6	8	local	6.14318
6	9	folk	9.55486
6	10	the	9.24968
6	11	UNK-LC	4.33987
6	12	was	3.97664
6	13	,	5.0697
6	14	bringing	8.541
6	15	terror	12.6129
6	16	to	1.34388
6	17	the	1.69171
6	18	peaceful	12.1728
6	19	UNK-LC-s	5.43092
6	20	and	4.23154
6	21	UNK-LC-ing	5.27869
6	22	the	2.10735
6	23	countryside	10.1368
6	24	around	6.65922
6	25	.	2.23785
7	1	Even	5.92811
7	2	worse	10.7578
7	3	,	1.24563
7	4	however	4.99691
7	5	,	0.025748
7	6	the	1.44979
7	7	UNK-LC	5.45507
7	8	most	8.97841
7	9	liked	8.20438
7	10	to	2.70616
7	11	go	4.92267
7	12	to	2.20312
