sentence_id	token_id	token	surprisal
1	1	Buffeted	0.000000
1	2	by	7.108976
1	3	swirling	18.125135
1	4	winds	13.674819
1	5	,	3.407575
1	6	the	2.974945
1	7	little	11.066891
1	8	green	11.168761
1	9	biplane	5.944916
1	10	struggled	15.667829
1	11	northward	20.238855
1	12	between	8.255675
1	13	the	1.315607
1	14	mountains	9.423875
1	15	beyond	13.380469
1	16	Northfield	18.324232
1	17	Gulf	17.501003
1	18	.	2.997652
1	19	<eos>	0.007853
2	1	Wires	0.000000
2	2	whined	12.208305
2	3	as	7.273691
2	4	a	1.958752
2	5	cold	11.455274
2	6	November	15.505400
2	7	blast	13.311823
2	8	rocked	17.624626
2	9	the	1.041691
2	10	silver	10.370355
2	11	wings	15.611787
2	12	,	3.388472
2	13	but	4.308262
2	14	the	2.815049
2	15	engine	12.378634
2	16	roar	19.632095
2	17	was	4.919859
2	18	reassuring	14.828377
2	19	to	5.316123
2	20	the	1.717294
2	21	pilot	12.270653
2	22	bundled	19.771616
2	23	in	1.458238
2	24	the	2.382983
2	25	open	11.176003
2	26	cockpit	12.767976
2	27	.	0.949696
2	28	<eos>	0.009471
3	1	He	0.000000
3	2	peered	18.251492
3	3	ahead	8.808170
3	4	and	4.108586
3	5	grinned	4.564418
3	6	as	7.660821
3	7	the	3.344087
3	8	railroad	13.017925
3	9	tracks	11.889920
3	10	came	15.089752
3	11	into	4.652755
3	12	view	11.693841
3	13	again	11.180282
3	14	below	14.095035
3	15	.	5.369246
3	16	<eos>	0.015013
4	1	``	0.000000
4	2	Good	10.842552
4	3	old	16.881992
4	4	iron	17.864477
4	5	compass	6.642107
4	6	!	10.523371
4	7	''	0.166410
4	8	He	11.951041
4	9	thought	9.902188
4	10	.	5.255513
4	11	<eos>	0.075550
5	1	A	0.000000
5	2	plume	16.963697
5	3	of	0.667729
5	4	smoke	10.298800
5	5	rose	12.545565
5	6	from	4.755641
5	7	a	2.491369
5	8	Central	15.148370
5	9	Vermont	13.748395
5	10	locomotive	17.322916
5	11	which	11.093194
5	12	idled	15.661525
5	13	behind	9.796836
5	14	a	3.322186
5	15	string	11.680233
5	16	of	0.055750
5	17	gravel	13.608802
5	18	cars	7.580878
5	19	,	3.476965
5	20	and	2.947970
5	21	little	10.607576
5	22	figures	13.391722
5	23	that	7.382834
5	24	were	2.698683
5	25	workmen	18.672976
5	26	labored	18.646347
5	27	to	3.400484
5	28	set	9.707947
5	29	the	3.387277
5	30	ruptured	18.027603
5	31	roadbed	10.637035
5	32	to	6.685102
5	33	rights	18.136715
5	34	.	1.318031
5	35	<eos>	0.008076
6	1	The	0.000000
6	2	girders	10.754228
6	3	of	3.453579
6	4	a	4.707604
6	5	shattered	16.801516
