sentence_id	token_id	token	surprisal
1	1	If	0.000000
1	2	you	4.589133
1	3	were	5.046531
1	4	to	4.493731
1	5	journey	19.251774
1	6	to	3.967286
1	7	the	1.599440
1	8	North	10.597376
1	9	of	8.111072
1	10	England	9.078933
1	11	,	1.122057
1	12	you	2.982070
1	13	would	3.163791
1	14	come	7.347481
1	15	to	2.153506
1	16	a	3.538703
1	17	valley	13.643777
1	18	that	4.063723
1	19	is	3.853855
1	20	surrounded	13.669811
1	21	by	0.284181
1	22	moors	18.692160
1	23	as	6.792133
1	24	high	9.238966
1	25	as	1.320868
1	26	mountains	13.264936
1	27	.	2.503766
1	28	<eos>	0.071925
2	1	It	0.000000
2	2	is	2.684191
2	3	in	6.249763
2	4	this	8.261325
2	5	valley	13.710784
2	6	where	6.100257
2	7	you	6.218615
2	8	would	7.148774
2	9	find	6.724901
2	10	the	3.419202
2	11	city	8.969187
2	12	of	4.864361
2	13	Bradford	16.092533
2	14	,	2.631083
2	15	where	4.217346
2	16	once	11.584253
2	17	a	4.153923
2	18	thousand	10.894279
2	19	spinning	17.777798
2	20	jennies	4.860783
2	21	that	8.518247
2	22	hummed	8.613006
2	23	and	5.688224
2	24	clattered	4.171666
2	25	spun	17.254358
2	26	wool	17.155323
2	27	into	3.857753
2	28	money	12.293257
2	29	for	4.479942
2	30	the	2.561247
2	31	long-bearded	6.326853
2	32	mill	10.979254
2	33	owners	16.157288
2	34	.	1.117060
2	35	<eos>	0.051152
3	1	That	0.000000
3	2	all	11.382062
3	3	mill	18.279064
3	4	owners	6.548697
3	5	were	4.758676
3	6	generally	10.600123
3	7	busy	10.478855
3	8	as	7.929500
3	9	beavers	9.697832
3	10	and	3.700428
3	11	quite	14.724162
3	12	pleased	13.024961
3	13	with	1.691577
3	14	themselves	10.274070
3	15	for	7.595189
3	16	being	9.295737
3	17	so	7.883945
3	18	successful	6.696058
3	19	and	5.176339
3	20	well	10.044374
3	21	off	8.618326
3	22	was	11.226506
3	23	known	10.509255
3	24	to	3.720373
3	25	the	5.571859
3	26	residents	12.835108
3	27	of	2.261418
3	28	Bradford	17.117853
3	29	,	2.825856
3	30	and	4.650847
3	31	if	8.194427
3	32	you	5.414564
3	33	were	3.169671
3	34	to	4.476992
3	35	go	5.380012
3	36	into	4.683093
3	37	the	1.818473
3	38	city	7.102035
3	39	to	4.731022
3	40	visit	11.272700
3	41	the	1.942971
3	42	stately	18.467604
3	43	City	12.478331
3	44	Hall	11.576702
3	45	,	1.745499
3	46	you	3.587554
3	47	would	2.948063
3	48	see	5.466887
3	49	there	8.197922
3	50	the	6.463206
3	51	Crest	18.518986
3	52	of	10.047256
3	53	the	2.418856
3	54	City	8.684172
3	55	of	3.817810
3	56	Bradford	17.026056
3	57	,	1.686835
3	58	which	5.952489
3	59	those	13.236779
3	60	same	11.617109
3	61	mill	16.736467
3	62	owners	7.224824
3	63	created	11.451899
3	64	to	4.221530
3	65	celebrate	11.360001
3	66	their	5.422081
3	67	achievements	12.389947
3	68	.	0.656759
3	69	<eos>	0.030949
4	1	It	0.000000
4	2	shows	10.096814
4	3	a	3.129055
4	4	sinister	15.994458
4	5	looking	14.915771
4	6	boar	8.564373
4	7	's	9.091931
4	8	head	10.729062
4	9	sitting	14.076494
4	10	on	2.531798
4	11	top	12.130047
4	12	of	1.558688
4	13	a	3.273717
4	14	well	14.118931
4	15	which	14.073073
4	16	seems	7.521347
4	17	puzzling	14.806435
4	18	at	7.115294
4	19	first	8.995162
4	20	,	3.020227
4	21	but	3.571477
4	22	the	3.330134
4	23	reason	9.596410
4	24	for	2.092524
4	25	this	5.211452
4	26	symbol	13.141151
4	27	is	1.477277
4	28	a	3.858844
4	29	matter	8.730930
4	30	of	0.424474
4	31	legend	13.543693
4	32	.	0.829841
4	33	<eos>	0.025159
5	1	There	0.000000
5	2	was	3.366380
5	3	once	13.598389
5	4	,	7.485740
5	5	legend	18.550213
5	6	has	10.942554
5	7	it	10.392428
5	8	,	3.898596
5	9	a	5.322511
5	10	fearsome	17.176979
5	11	boar	4.915347
5	12	,	2.910579
5	13	which	5.705739
5	14	lived	11.553339
5	15	in	1.410644
5	16	a	3.816186
5	17	wood	11.564757
5	18	located	14.275773
5	19	just	10.285948
5	20	outside	8.754303
5	21	the	1.015877
5	22	manor	18.539854
5	23	of	0.041650
5	24	Bradford	17.939512
5	25	.	1.011868
5	26	<eos>	0.026727
6	1	A	0.000000
6	2	source	10.182364
6	3	of	2.465660
6	4	great	11.845532
6	5	trouble	8.701163
6	6	to	6.099645
6	7	the	3.965264
6	8	local	9.836782
6	9	folk	14.991203
6	10	the	9.925908
6	11	boar	6.988400
6	12	was	6.537033
6	13	,	5.721487
6	14	bringing	13.203142
6	15	terror	15.045607
6	16	to	2.499462
6	17	the	1.537823
6	18	peaceful	14.361581
