sentence_id	token_id	token	surprisal
1	1	If	0.000000
1	2	you	4.105194
1	3	were	5.130996
1	4	to	4.729798
1	5	journey	18.888529
1	6	to	3.711171
1	7	the	1.367270
1	8	North	9.505016
1	9	of	7.925438
1	10	England	8.533502
1	11	,	1.272746
1	12	you	4.466917
1	13	would	4.082627
1	14	come	6.925893
1	15	to	2.220614
1	16	a	3.024970
1	17	valley	12.424522
1	18	that	3.687549
1	19	is	3.574589
1	20	surrounded	13.650010
1	21	by	0.476395
1	22	moors	5.711613
1	23	as	6.980111
1	24	high	9.476860
1	25	as	0.173280
1	26	mountains	15.919256
1	27	.	1.964324
1	28	<eos>	0.043417
2	1	It	0.000000
2	2	is	2.815528
2	3	in	6.167829
2	4	this	7.244452
2	5	valley	11.725871
2	6	where	6.075844
2	7	you	5.562509
2	8	would	7.071041
2	9	find	6.803146
2	10	the	3.111733
2	11	city	9.177340
2	12	of	4.366989
2	13	Bradford	5.606308
2	14	,	2.256671
2	15	where	5.394086
2	16	once	11.654202
2	17	a	5.044931
2	18	thousand	11.759211
2	19	spinning	16.740631
2	20	jennies	8.141648
2	21	that	6.745265
2	22	hummed	7.104131
2	23	and	6.264417
2	24	clattered	3.555821
2	25	spun	16.602385
2	26	wool	10.817451
2	27	into	4.081898
2	28	money	12.603037
2	29	for	5.126508
2	30	the	2.267653
2	31	long-bearded	5.414513
2	32	mill	9.911533
2	33	owners	17.551012
2	34	.	0.693302
2	35	<eos>	0.025096
3	1	That	0.000000
3	2	all	11.841573
3	3	mill	17.835167
3	4	owners	11.743196
3	5	were	4.912548
3	6	generally	11.000937
3	7	busy	11.620639
3	8	as	5.363944
3	9	beavers	8.165415
3	10	and	3.568842
3	11	quite	15.763329
3	12	pleased	12.890609
3	13	with	2.930129
3	14	themselves	9.570745
3	15	for	8.077082
3	16	being	8.143730
3	17	so	8.023763
3	18	successful	7.562113
3	19	and	5.041660
3	20	well	11.386999
3	21	off	12.233876
3	22	was	11.110096
3	23	known	9.466803
3	24	to	4.082623
3	25	the	5.579307
3	26	residents	13.839317
3	27	of	3.124972
3	28	Bradford	6.841578
3	29	,	1.950886
3	30	and	4.194831
3	31	if	9.293600
3	32	you	5.145303
3	33	were	3.713196
3	34	to	4.693026
3	35	go	5.916434
3	36	into	4.634023
3	37	the	2.220388
3	38	city	7.773748
3	39	to	5.070723
3	40	visit	9.651067
3	41	the	2.113203
3	42	stately	10.539625
3	43	City	14.336108
3	44	Hall	12.124282
3	45	,	2.804888
3	46	you	5.614217
3	47	would	4.371322
3	48	see	5.668628
3	49	there	7.556870
3	50	the	7.054796
3	51	Crest	21.021502
3	52	of	5.997630
3	53	the	2.508983
3	54	City	11.866717
3	55	of	5.995773
3	56	Bradford	5.216605
3	57	,	1.269865
3	58	which	5.277814
3	59	those	14.012725
3	60	same	12.546742
3	61	mill	18.217003
3	62	owners	9.848216
3	63	created	12.582494
3	64	to	5.003213
3	65	celebrate	12.447015
3	66	their	4.395460
3	67	achievements	13.803685
3	68	.	0.276383
3	69	<eos>	0.021158
4	1	It	0.000000
4	2	shows	9.710683
4	3	a	3.528029
4	4	sinister	8.382704
4	5	looking	13.312882
4	6	boar	9.047299
4	7	's	8.861311
4	8	head	13.187971
4	9	sitting	15.885830
4	10	on	2.319666
4	11	top	13.350461
4	12	of	3.565316
4	13	a	3.185719
4	14	well	13.829994
4	15	which	13.658819
4	16	seems	8.558791
4	17	puzzling	17.664995
4	18	at	6.823195
4	19	first	10.178459
4	20	,	3.684226
4	21	but	2.863196
4	22	the	2.869423
4	23	reason	8.286526
4	24	for	2.217319
4	25	this	5.586541
4	26	symbol	14.614995
4	27	is	1.222230
4	28	a	3.247811
4	29	matter	7.545205
4	30	of	0.379738
4	31	legend	14.213974
4	32	.	1.406348
4	33	<eos>	0.032990
5	1	There	0.000000
5	2	was	3.897889
5	3	once	13.453552
5	4	,	6.923420
5	5	legend	17.967054
5	6	has	9.889423
5	7	it	9.995309
5	8	,	3.419385
5	9	a	5.889218
5	10	fearsome	3.999492
5	11	boar	5.395513
5	12	,	2.808671
5	13	which	6.426018
5	14	lived	13.362686
5	15	in	1.331256
5	16	a	4.568840
5	17	wood	11.265363
5	18	located	15.090736
5	19	just	10.898332
5	20	outside	8.541465
5	21	the	0.747029
5	22	manor	6.933380
5	23	of	2.661487
5	24	Bradford	5.952168
5	25	.	2.001703
5	26	<eos>	0.065425
6	1	A	0.000000
6	2	source	9.449005
6	3	of	1.771981
6	4	great	11.573233
6	5	trouble	9.548341
6	6	to	4.590279
6	7	the	5.311967
6	8	local	10.061695
6	9	folk	12.486377
6	10	the	14.757636
6	11	boar	4.930341
6	12	was	7.103061
6	13	,	6.477366
6	14	bringing	11.766791
6	15	terror	16.064869
6	16	to	6.199210
6	17	the	1.276183
6	18	peaceful	15.723441
6	19	flocks	6.300895
6	20	and	3.641145
6	21	ravaging	5.208795
6	22	the	2.431441
6	23	countryside	13.270954
6	24	around	12.429767
6	25	.	5.632216
6	26	<eos>	0.010165
7	1	Even	0.000000
7	2	worse	12.492140
7	3	,	1.893240
7	4	however	7.473023
7	5	,	0.075551
7	6	the	1.978761
7	7	boar	7.455209
7	8	most	11.497238
7	9	liked	16.034742
7	10	to	3.502542
7	11	go	6.343431
7	12	to	3.034238
7	13	the	1.706939
7	14	well	14.539626
7	15	that	7.202340
7	16	was	4.772954
7	17	in	5.654527
7	18	the	1.617425
7	19	wood	15.264871
7	20	and	4.313413
7	21	drink	13.338140
7	22	its	7.167806
7	23	fresh	11.654513
7	24	water	5.321747
7	25	,	3.930104
7	26	so	7.133451
7	27	that	4.199805
7	28	the	2.181513
7	29	people	8.805913
7	30	of	6.084660
7	31	Bradford	7.344571
7	32	had	5.807447
7	33	second	14.139340
7	34	thoughts	7.857306
7	35	about	1.584440
7	36	visiting	16.280132
7	37	the	2.894648
7	38	well	15.765470
7	39	.	1.251410
7	40	<eos>	0.008140
8	1	That	0.000000
8	2	the	7.221231
8	3	people	10.919347
8	4	of	5.580141
8	5	Bradford	7.784734
8	6	bore	8.374046
8	7	the	7.058637
8	8	brunt	14.318189
8	9	of	0.018428
8	10	the	0.635945
8	11	beast	6.121124
8	12	's	5.207582
8	13	ferocity	8.634413
8	14	was	7.429370
8	15	unfair	12.165335
8	16	in	5.912644
8	17	the	1.540455
8	18	eyes	7.538541
8	19	of	0.282383
8	20	the	2.053904
8	21	people	6.671178
8	22	of	4.817506
8	23	the	1.607625
8	24	region	8.034090
8	25	.	0.694927
8	26	<eos>	0.030654
9	1	Eventually	0.000000
9	2	,	0.877802
9	3	the	2.317271
9	4	issue	8.359028
9	5	reached	11.862198
9	6	the	2.428058
9	7	ears	16.332355
9	8	of	4.409894
9	9	the	1.899492
9	10	kindly	11.047256
9	11	Lord	14.289746
9	12	of	5.616500
9	13	the	2.209145
9	14	Manor	5.225382
9	15	who	9.459856
9	16	the	9.744266
9	17	people	9.797628
9	18	had	4.629308
9	19	often	10.843636
9	20	asked	6.906149
9	21	for	4.116837
9	22	help	10.116367
9	23	.	1.662135
9	24	<eos>	0.017798
10	1	The	0.000000
10	2	Lord	15.682377
10	3	saw	13.277564
10	4	the	2.523283
10	5	severity	9.485164
10	6	of	0.595568
10	7	the	1.905401
10	8	problem	8.422732
10	9	the	7.038675
10	10	people	8.597599
10	11	faced	12.110498
10	12	and	4.939153
10	13	suggested	11.436027
10	14	a	5.702079
10	15	contest	12.053754
10	16	could	8.392509
10	17	solve	11.677227
10	18	the	0.824461
10	19	problem	5.550362
10	20	.	1.276513
10	21	<eos>	0.064470
11	1	He	0.000000
11	2	said	3.299700
11	3	that	3.892265
11	4	whoever	13.899379
11	5	could	9.007383
11	6	kill	11.833782
11	7	the	1.774996
11	8	boar	5.960694
11	9	and	4.466530
11	10	bring	8.743633
11	11	as	9.013007
11	12	proof	15.968926
11	13	its	10.707437
11	14	head	10.617152
11	15	to	4.384268
11	16	the	1.378823
11	17	Manor	7.465207
11	18	House	10.778559
11	19	would	10.712051
11	20	be	2.570041
11	21	rewarded	13.751229
11	22	with	4.633737
11	23	land	13.192596
11	24	and	3.315443
11	25	fame	17.002159
11	26	.	0.856749
11	27	<eos>	0.021939
12	1	It	0.000000
12	2	was	3.516634
12	3	the	3.599012
12	4	people	12.627687
12	5	of	4.118087
12	6	Bradford	7.497723
12	7	and	3.992649
12	8	the	3.798952
12	9	people	9.457256
12	10	who	2.618433
12	11	knew	7.934591
12	12	them	7.721930
12	13	who	7.050740
12	14	rejoiced	6.288678
12	15	at	7.078211
12	16	this	5.777010
12	17	proclamation	12.463844
12	18	but	7.640771
12	19	one	9.225914
12	20	question	9.543999
12	21	remained	13.457103
12	22	:	7.034819
12	23	who	10.360513
12	24	would	5.406409
12	25	kill	11.991528
12	26	the	2.022992
12	27	boar	5.548556
12	28	?	8.019769
12	29	By	17.160509
12	30	the	2.408030
12	31	handsome	17.666000
12	32	reward	13.440077
12	33	many	13.995002
12	34	felt	13.815663
12	35	tempted	16.666899
12	36	,	5.516787
12	37	but	6.922833
12	38	the	3.361375
