sentence_id	token_id	token	surprisal
1	1	UNK-INITC-KNOWNLC-ed	0.000000
1	1	by	4.222034
1	2	swirling	13.040884
1	3	winds	11.685137
1	4	,	1.769636
1	5	the	2.862576
1	6	little	7.453515
1	7	green	7.215112
1	8	biplane	12.102223
1	9	struggled	13.106255
1	10	northward	13.055423
1	11	between	6.944643
1	12	the	1.277301
1	13	mountains	6.372282
1	14	beyond	11.149037
1	15	Northfield	14.689736
1	16	Gulf	14.817555
1	17	.	1.728335
2	1	Wires	0.000000
2	1	UNK-LC-ed	8.024977
2	2	as	3.703431
2	3	a	1.550747
2	4	cold	9.060537
2	5	November	15.454324
2	6	blast	9.382504
2	7	rocked	14.290346
2	8	the	1.455784
2	9	silver	8.644948
2	10	wings	11.447067
2	11	,	2.061972
2	12	but	2.943233
2	13	the	1.886546
2	14	engine	7.703817
2	15	roar	12.933461
2	16	was	2.222960
2	17	reassuring	10.077598
2	18	to	2.194017
2	19	the	1.324375
2	20	pilot	7.982870
2	21	bundled	13.794410
2	22	in	2.273430
2	23	the	1.046292
2	24	open	6.391732
2	25	cockpit	10.030986
2	26	.	1.050465
3	1	He	0.000000
3	1	peered	11.120354
3	2	ahead	5.899132
3	3	and	3.244917
3	4	grinned	13.239401
3	5	as	4.197151
3	6	the	2.213704
3	7	railroad	9.077542
3	8	tracks	9.902960
3	9	came	9.551561
3	10	into	3.674288
3	11	view	8.456158
3	12	again	7.445635
3	13	below	10.558904
3	14	.	3.670756
4	1	``	0.000000
4	1	Good	7.315030
4	2	old	9.566688
4	3	iron	13.789203
4	4	compass	14.953183
4	5	!	6.057168
4	6	''	0.045856
4	7	He	7.813482
4	8	thought	7.327917
4	9	.	1.934852
5	1	A	0.000000
5	1	plume	12.098063
5	2	of	0.326708
5	3	smoke	7.644669
5	4	rose	9.810896
5	5	from	3.352728
5	6	a	1.878974
5	7	Central	10.046274
5	8	Vermont	5.164014
5	9	locomotive	8.429607
5	10	which	7.978642
5	11	idled	11.950198
5	12	behind	7.087590
5	13	a	2.303620
5	14	string	6.803082
5	15	of	0.028032
5	16	gravel	10.123490
5	17	cars	6.775376
5	18	,	2.038156
5	19	and	2.199628
5	20	little	8.282592
5	21	figures	9.869173
5	22	that	3.471254
5	23	were	2.561239
5	24	workmen	14.753288
5	25	labored	12.372238
5	26	to	1.756827
5	27	set	6.425318
5	28	the	2.234510
5	29	ruptured	11.518395
5	30	UNK-LC-ed	8.422910
5	31	to	6.729920
5	32	rights	13.164811
5	33	.	1.241892
6	1	The	0.000000
6	1	girders	14.571667
6	2	of	2.999259
6	3	a	3.056290
6	4	shattered	11.608684
6	5	Dog	12.059486
6	6	River	9.388429
6	7	bridge	10.998793
6	8	lay	10.487823
6	9	strewn	12.809017
