sentence_id	token_id	token	surprisal
1	1	UNK-INITC-KNOWNLC-ed	0.000000
1	1	by	2.178063
1	2	swirling	14.114731
1	3	winds	10.692212
1	4	,	2.229428
1	5	the	2.841127
1	6	little	7.020288
1	7	green	7.738976
1	8	UNK-LC	3.559297
1	9	struggled	14.303882
1	10	northward	14.859255
1	11	between	8.345539
1	12	the	1.386486
1	13	mountains	8.052090
1	14	beyond	10.866342
1	15	Northfield	13.263108
1	16	Gulf	19.641140
1	17	.	1.735000
2	1	Wires	0.000000
2	1	UNK-LC-ed	8.054852
2	2	as	3.223803
2	3	a	1.304275
2	4	cold	9.028710
2	5	November	12.433894
2	6	blast	10.257401
2	7	rocked	13.948374
2	8	the	0.859768
2	9	silver	8.497122
2	10	wings	11.430878
2	11	,	1.993943
2	12	but	3.028839
2	13	the	2.079139
2	14	engine	8.834545
2	15	roar	13.614863
2	16	was	5.470930
2	17	reassuring	10.281884
2	18	to	2.567875
2	19	the	1.228324
2	20	pilot	9.163558
2	21	bundled	15.250600
2	22	in	1.799985
2	23	the	1.093505
2	24	open	6.608537
2	25	cockpit	11.519846
2	26	.	1.127353
3	1	He	0.000000
3	1	peered	12.321742
3	2	ahead	6.155276
3	3	and	3.094595
3	4	UNK-LC-ed	5.495214
3	5	as	5.219531
3	6	the	2.454990
3	7	railroad	9.924005
3	8	tracks	10.555254
3	9	came	9.545364
3	10	into	3.248752
3	11	view	7.872519
3	12	again	8.244968
3	13	below	10.914507
3	14	.	4.385435
4	1	``	0.000000
4	1	Good	7.222818
4	2	old	10.534462
4	3	iron	15.254836
4	4	UNK-LC	5.773112
4	5	!	6.402243
4	6	''	0.078702
4	7	He	9.933952
4	8	thought	6.805012
4	9	.	1.994037
5	1	A	0.000000
5	1	plume	11.751871
5	2	of	0.040407
5	3	smoke	7.966599
5	4	rose	11.381164
5	5	from	3.440667
5	6	a	1.789844
5	7	Central	10.664720
5	8	Vermont	7.896067
5	9	locomotive	13.582274
5	10	which	6.877210
5	11	idled	12.293601
5	12	behind	7.501903
5	13	a	2.504287
5	14	string	7.736807
5	15	of	0.020257
5	16	gravel	9.922771
5	17	cars	5.525748
5	18	,	2.276386
5	19	and	2.297070
5	20	little	7.411337
5	21	figures	9.358086
5	22	that	3.198622
5	23	were	3.317982
5	24	workmen	15.699630
5	25	labored	14.373775
5	26	to	3.722752
5	27	set	7.007195
5	28	the	2.513137
5	29	ruptured	13.382582
5	30	UNK-LC-ed	7.833255
5	31	to	2.531274
5	32	rights	11.282976
5	33	.	1.091922
6	1	The	0.000000
6	1	UNK-LC-s	6.677686
6	2	of	1.234254
6	3	a	2.873893
6	4	shattered	13.495685
6	5	Dog	12.739901
6	6	River	9.929701
6	7	bridge	10.583586
6	8	lay	11.532810
6	9	strewn	12.183399
6	10	for	5.247089
6	11	half	7.751582
6	12	a	2.693317
6	13	mile	4.837445
6	14	downstream	14.353544
6	15	.	0.641237
7	1	Vermont	0.000000
7	1	's	2.626693
7	2	main	6.443121
7	3	railroad	8.230335
7	4	line	7.022687
7	5	was	6.657285
7	6	prostrate	14.538074
7	7	.	0.867627
8	1	And	0.000000
8	1	in	3.157428
8	2	the	1.384204
8	3	dark	7.004908
8	4	days	6.094054
8	5	after	4.857647
8	6	the	1.279518
8	7	Great	7.654757
8	8	Flood	13.371208
8	9	of	3.138639
8	10	1927	12.477561
8	11	--	5.125305
8	12	the	1.967419
8	13	worst	7.144334
8	14	natural	8.183132
8	15	disaster	5.617148
8	16	in	2.414461
8	17	the	1.077222
8	18	state	4.771045
8	19	's	2.334074
8	20	history	2.290783
8	21	--	2.668587
8	22	the	2.789040
8	23	little	7.088492
8	24	plane	12.236580
8	25	was	4.503350
8	26	its	6.417927
8	27	sole	7.033038
8	28	replacement	9.606422
8	29	in	3.109365
8	30	carrying	9.185101
8	31	the	1.820170
8	32	United	7.497744
8	33	States	0.593609
8	34	mails	16.144701
8	35	.	3.536536
9	1	Rain	0.000000
9	1	of	5.931781
9	2	near	10.253055
9	3	UNK-LC	6.826991
9	4	proportions	8.855692
9	5	had	8.723767
9	6	fallen	5.919644
9	7	for	4.912461
9	8	three	4.996807
9	9	full	9.854009
9	10	days	2.304504
9	11	and	3.525634
9	12	it	5.539940
9	13	was	1.918810
9	14	still	4.562753
9	15	UNK-LC-ing	5.594790
9	16	on	3.462129
9	17	the	0.964768
9	18	morning	6.568321
9	19	of	1.852215
9	20	Friday	7.596692
9	21	,	1.870853
9	22	November	10.791638
9	23	4	5.574746
9	24	,	1.101665
9	25	1927	12.707632
9	26	,	1.488588
9	27	when	3.804994
9	28	officials	7.088774
9	29	of	4.274732
9	30	the	0.475543
9	31	Post	9.409887
9	32	Office	5.702913
9	33	Department	7.173931
9	34	's	3.128973
9	35	Railway	7.790852
9	36	Mail	6.900906
9	37	Service	6.402356
9	38	realized	11.432195
9	39	that	1.473854
9	40	their	4.857407
9	41	distribution	8.276337
9	42	system	3.854259
9	43	for	4.650764
9	44	Vermont	11.891559
9	45	had	4.127080
9	46	been	1.344128
9	47	almost	6.800550
9	48	totally	6.955007
9	49	destroyed	7.985930
9	50	overnight	11.463912
9	51	.	0.354587
10	1	Clerks	0.000000
10	1	and	1.643973
10	2	UNK-LC-s	4.215002
10	3	UNK-LC-ed	7.299031
10	4	muck	13.689042
10	5	out	6.169267
10	6	of	0.535357
10	7	their	2.990684
10	8	offices	6.784060
10	9	--	4.601649
10	10	those	5.937678
10	11	who	0.875456
10	12	still	5.840531
10	13	had	4.518065
10	14	offices	8.543743
10	15	--	5.320411
10	16	and	2.411408
10	17	wondered	9.217917
10	18	how	1.885998
10	19	to	1.357886
10	20	move	6.438242
10	21	the	2.373386
10	22	mail	9.766849
10	23	.	1.371455
11	1	The	0.000000
11	1	state	5.355143
11	2	's	1.501935
11	3	railroad	10.189229
11	4	system	3.993677
11	5	counted	13.656512
11	6	miles	12.457903
11	7	of	5.041452
11	8	broken	11.492161
11	9	bridges	8.950730
11	10	and	2.123042
11	11	missing	10.416290
11	12	UNK-LC-DASH	4.374209
11	13	:	8.474307
11	14	it	5.266752
11	15	would	3.594614
11	16	obviously	11.351933
11	17	remain	7.139420
11	18	out	5.342812
11	19	of	0.232746
11	20	commission	12.015358
11	21	for	4.115082
11	22	weeks	6.581507
11	23	.	0.450219
12	1	And	0.000000
12	1	once	7.341834
12	2	medicine	13.612929
12	3	,	1.587560
12	4	food	8.573293
12	5	,	2.708836
12	6	clothing	6.540873
12	7	and	0.532372
12	8	shelter	7.948123
12	9	had	6.016737
12	10	been	1.387162
12	11	provided	7.514171
12	12	for	2.335376
12	13	the	2.233567
12	14	flood	10.257802
12	15	's	8.140971
12	16	victims	8.600337
12	17	,	2.215753
12	18	communications	10.257597
12	19	and	1.087425
12	20	the	4.840606
12	21	mail	6.803341
12	22	were	7.023470
12	23	the	3.855067
12	24	next	8.913079
12	25	top	7.606476
12	26	problems	10.121214
12	27	.	0.846025
13	1	From	0.000000
13	1	Burlington	10.565889
13	2	,	1.164265
13	3	outgoing	15.247398
13	4	mail	10.216856
13	5	could	9.049569
13	6	be	0.891378
13	7	UNK-LC-ed	5.523687
13	8	across	7.527985
13	9	Lake	8.606694
13	10	Champlain	5.332196
13	11	to	4.684963
13	12	the	2.678324
13	13	railroad	8.336290
13	14	at	5.437570
13	15	Port	8.702832
13	16	Kent	9.349785
13	17	,	1.061639
13	18	UNK-CAPS	6.971219
13	19	.	1.781494
14	1	But	0.000000
14	1	what	6.146631
14	2	came	7.000419
14	3	in	1.886740
14	4	was	6.353358
14	5	piling	10.493637
14	6	up	1.037087
14	7	.	2.070985
15	1	The	0.000000
15	1	nearest	9.437395
15	2	UNK-LC-ed	7.992363
15	3	end	8.962076
15	4	of	0.830393
15	5	track	10.182452
15	6	from	4.969827
15	7	Boston	7.918031
15	8	was	6.843858
15	9	at	5.178370
15	10	Concord	12.721440
15	11	,	0.670034
15	12	UNK-CAPS	7.957365
15	13	.	1.604202
16	1	When	0.000000
