sentence_id	token_id	token	surprisal
1	1	If	0.000000
1	1	you	3.576144
1	2	were	3.308940
1	3	to	4.037845
1	4	journey	13.265167
1	5	to	0.999067
1	6	the	0.788235
1	7	North	7.207251
1	8	of	8.319075
1	9	England	7.468998
1	10	,	1.638780
1	11	you	7.006954
1	12	would	3.749446
1	13	come	5.948851
1	14	to	1.565569
1	15	a	2.112141
1	16	valley	9.904305
1	17	that	2.628097
1	18	is	2.510783
1	19	surrounded	10.774008
1	20	by	0.078579
1	21	UNK-LC-s	4.918475
1	22	as	4.145630
1	23	high	5.658618
1	24	as	0.153729
1	25	mountains	12.036071
1	26	.	1.022109
2	1	It	0.000000
2	1	is	1.943025
2	2	in	4.478883
2	3	this	4.686185
2	4	valley	8.639941
2	5	where	5.527697
2	6	you	4.022747
2	7	would	4.460460
2	8	find	5.187093
2	9	the	2.140486
2	10	city	7.382725
2	11	of	3.021211
2	12	UNK-INITC	4.177989
2	13	,	1.592824
2	14	where	4.471702
2	15	once	9.027606
2	16	a	4.011582
2	17	thousand	8.878610
2	18	spinning	13.825299
2	19	UNK-LC-s	8.685366
2	20	that	4.579515
2	21	UNK-LC-ed	5.312637
2	22	and	4.027723
2	23	UNK-LC-ed	3.225886
2	24	spun	12.185789
2	25	UNK-LC	6.093837
2	26	into	3.903085
2	27	money	8.904225
2	28	for	3.823552
2	29	the	1.784809
2	30	UNK-LC-DASH	3.953888
2	31	mill	5.720946
2	32	owners	13.532318
2	33	.	0.689826
3	1	That	0.000000
3	1	all	7.094687
3	2	mill	13.256776
3	3	owners	8.502369
3	4	were	3.728309
3	5	generally	6.923441
3	6	busy	6.548871
3	7	as	5.629972
3	8	UNK-LC-s	7.791387
3	9	and	2.970931
3	10	quite	11.237545
3	11	pleased	8.498993
3	12	with	2.165373
3	13	themselves	6.570130
3	14	for	4.332654
3	15	being	5.510867
3	16	so	6.219222
3	17	successful	5.740239
3	18	and	3.930502
3	19	well	9.625652
3	20	off	8.622206
3	21	was	8.426364
3	22	known	7.568360
3	23	to	3.327074
3	24	the	4.018130
3	25	residents	9.605025
3	26	of	3.150954
3	27	UNK-INITC	4.441614
3	28	,	2.058888
3	29	and	2.550627
3	30	if	6.951363
3	31	you	2.769370
3	32	were	3.778874
3	33	to	3.672171
3	34	go	4.104194
3	35	into	3.741492
3	36	the	1.649328
3	37	city	4.808542
