sentence_id	token_id	token	surprisal
1	1	UNK-INITC-KNOWNLC-ed	0.000000
1	1	by	3.030414
1	2	swirling	13.364706
1	3	winds	11.089266
1	4	,	1.624101
1	5	the	2.687589
1	6	little	6.858398
1	7	green	8.461107
1	8	UNK-LC	3.051322
1	9	struggled	13.082243
1	10	UNK-LC	7.705349
1	11	between	6.860635
1	12	the	1.135627
1	13	mountains	8.101322
1	14	beyond	13.562688
1	15	Northfield	12.038754
1	16	Gulf	15.225777
1	17	.	2.508044
2	1	UNK-INITC-KNOWNLC-s	0.000000
2	1	UNK-LC-ed	6.400476
2	2	as	5.156098
2	3	a	1.750305
2	4	cold	9.596770
2	5	November	12.940639
2	6	blast	13.524928
2	7	UNK-LC-ed	5.653296
2	8	the	4.479926
2	9	silver	10.799908
2	10	wings	12.244520
2	11	,	2.201086
2	12	but	2.701039
2	13	the	1.877363
2	14	engine	9.059575
2	15	UNK-LC	4.020691
2	16	was	3.329909
2	17	reassuring	11.697972
2	18	to	5.295568
2	19	the	3.247662
2	20	pilot	11.026048
2	21	UNK-LC-ed	8.495689
2	22	in	2.874397
2	23	the	1.257720
2	24	open	7.048254
2	25	cockpit	14.307419
2	26	.	2.146892
3	1	He	0.000000
3	1	UNK-LC-ed	4.663458
3	2	ahead	8.630391
3	3	and	3.533603
3	4	UNK-LC-ed	5.043466
3	5	as	4.971264
3	6	the	2.062329
3	7	railroad	8.817181
3	8	tracks	11.373254
3	9	came	10.020553
3	10	into	3.410119
3	11	view	8.449369
3	12	again	10.269039
3	13	below	11.509287
3	14	.	6.065642
4	1	``	0.000000
4	1	Good	7.802907
4	2	old	10.424336
4	3	iron	14.991938
4	4	UNK-LC	8.131639
4	5	!	8.482674
4	6	''	0.005923
4	7	He	9.832647
4	8	thought	7.307215
4	9	.	0.853225
5	1	A	0.000000
5	1	UNK-LC	3.689809
5	2	of	1.771821
5	3	smoke	9.399828
5	4	rose	11.490570
5	5	from	2.709671
5	6	a	1.670480
5	7	Central	9.199922
5	8	Vermont	13.466953
5	9	UNK-LC	5.076525
5	10	which	9.868952
5	11	idled	14.095179
5	12	behind	9.531067
5	13	a	3.652594
5	14	string	8.726439
5	15	of	0.060332
5	16	gravel	11.524273
5	17	cars	5.419100
5	18	,	2.585665
5	19	and	2.366754
5	20	little	7.882881
5	21	figures	8.991241
5	22	that	3.684992
5	23	were	4.682134
5	24	workmen	12.526808
5	25	labored	14.277621
5	26	to	4.813027
5	27	set	7.641151
5	28	the	2.973769
5	29	UNK-LC-ed	8.406904
5	30	UNK-LC-ed	8.723871
5	31	to	3.844731
5	32	rights	14.161840
5	33	.	0.902742
6	1	The	0.000000
6	1	UNK-LC-s	5.747078
6	2	of	0.795721
6	3	a	2.673049
6	4	shattered	13.271657
6	5	UNK-INITC-KNOWNLC	7.611032
6	6	River	9.751735
6	7	bridge	14.081372
6	8	lay	14.442543
6	9	strewn	12.615685
6	10	for	3.391680
6	11	half	7.308924
6	12	a	2.175811
6	13	mile	6.642616
6	14	downstream	13.373795
6	15	.	0.915924
7	1	Vermont	0.000000
7	1	's	1.346464
7	2	main	4.741447
7	3	railroad	10.106779
7	4	line	6.151453
7	5	was	6.431094
7	6	UNK-LC	5.465789
7	7	.	1.233871
8	1	And	0.000000
8	1	in	3.251511
8	2	the	1.458265
8	3	dark	8.431797
8	4	days	8.038465
8	5	after	6.351808
8	6	the	0.984521
8	7	Great	7.963042
8	8	Flood	9.903791
8	9	of	5.853809
8	10	UNK-NUM	7.129927
8	11	--	4.867404
8	12	the	1.662454
8	13	worst	6.922125
8	14	natural	10.151246
8	15	disaster	10.686786
8	16	in	2.560032
8	17	the	0.895508
8	18	state	4.997461
8	19	's	3.113235
8	20	history	2.944310
8	21	--	1.969168
8	22	the	3.030489
8	23	little	7.909209
8	24	plane	10.087565
8	25	was	5.319849
8	26	its	6.209919
8	27	sole	6.270770
8	28	replacement	8.058600
8	29	in	3.439325
8	30	carrying	13.242091
8	31	the	1.047436
8	32	United	6.798803
8	33	States	1.587027
8	34	UNK-LC-s	7.523171
8	35	.	1.316653
9	1	UNK-INITC-KNOWNLC	0.000000
9	1	of	4.153344
9	2	near	13.977780
9	3	UNK-LC	7.156212
9	4	proportions	10.852524
9	5	had	9.140395
9	6	fallen	6.533194
9	7	for	4.488348
9	8	three	4.514415
9	9	full	11.533134
9	10	days	2.173766
9	11	and	2.777108
9	12	it	4.819837
9	13	was	2.230357
9	14	still	4.890253
9	15	UNK-LC-ing	4.798206
9	16	on	3.631940
9	17	the	1.053751
9	18	morning	7.767118
9	19	of	2.971261
9	20	Friday	8.893758
9	21	,	2.134549
9	22	November	11.266741
9	23	4	4.995504
9	24	,	0.647098
9	25	UNK-NUM	8.049925
9	26	,	1.297709
9	27	when	5.790051
9	28	officials	7.248275
9	29	of	3.431515
9	30	the	1.012015
9	31	Post	11.235383
9	32	Office	7.470285
9	33	Department	9.106784
9	34	's	3.970967
9	35	Railway	12.851966
9	36	Mail	8.207861
9	37	Service	8.358418
9	38	realized	11.478543
9	39	that	0.982311
9	40	their	6.508839
